"","PLAY","ACT","SCENE","CHARACTER"
"16566","Mac","1","5","#LadyMacbeth_Mac"
"16567","Mac","1","5","#MESSENGERS.1_Mac"
"16568","Mac","1","5","#LadyMacbeth_Mac"
"16569","Mac","1","5","#Macbeth_Mac"
"16570","Mac","1","5","#LadyMacbeth_Mac"
"16571","Mac","1","5","#Macbeth_Mac"
"16572","Mac","1","5","#LadyMacbeth_Mac"
"16573","Mac","1","5","#Macbeth_Mac"
"16574","Mac","1","5","#LadyMacbeth_Mac"
"16575","Mac","1","6","#Duncan_Mac"
"16576","Mac","1","6","#Banquo_Mac"
"16577","Mac","1","6","#Duncan_Mac"
"16578","Mac","1","6","#LadyMacbeth_Mac"
"16579","Mac","1","6","#Duncan_Mac"
"16580","Mac","1","6","#LadyMacbeth_Mac"
"16581","Mac","1","6","#Duncan_Mac"
"16582","Mac","1","7","#Macbeth_Mac"
"16583","Mac","1","7","#LadyMacbeth_Mac"
"16584","Mac","1","7","#Macbeth_Mac"
"16585","Mac","1","7","#LadyMacbeth_Mac"
"16586","Mac","1","7","#Macbeth_Mac"
"16587","Mac","1","7","#LadyMacbeth_Mac"
"16588","Mac","1","7","#Macbeth_Mac"
"16589","Mac","1","7","#LadyMacbeth_Mac"
"16590","Mac","1","7","#Macbeth_Mac"
"16591","Mac","1","7","#LadyMacbeth_Mac"
"16592","Mac","1","7","#Macbeth_Mac"
"16593","Mac","1","7","#LadyMacbeth_Mac"
"16594","Mac","1","7","#Macbeth_Mac"
"16595","Mac","2","1","#Banquo_Mac"
"16596","Mac","2","1","#Fleance_Mac"
"16597","Mac","2","1","#Banquo_Mac"
"16598","Mac","2","1","#Fleance_Mac"
"16599","Mac","2","1","#Banquo_Mac"
"16600","Mac","2","1","#Macbeth_Mac"
"16601","Mac","2","1","#Banquo_Mac"
"16602","Mac","2","1","#Macbeth_Mac"
"16603","Mac","2","1","#Banquo_Mac"
"16604","Mac","2","1","#Macbeth_Mac"
"16605","Mac","2","1","#Banquo_Mac"
"16606","Mac","2","1","#Macbeth_Mac"
"16607","Mac","2","1","#Banquo_Mac"
"16608","Mac","2","1","#Macbeth_Mac"
"16609","Mac","2","1","#Banquo_Mac"
"16610","Mac","2","1","#Macbeth_Mac"
"16611","Mac","2","2","#LadyMacbeth_Mac"
"16612","Mac","SD 2","2","#Macbeth_Mac"
"16613","Mac","2","2","#LadyMacbeth_Mac"
"16614","Mac","2","2","#Macbeth_Mac"
"16615","Mac","2","2","#LadyMacbeth_Mac"
"16616","Mac","2","2","#Macbeth_Mac"
"16617","Mac","2","2","#LadyMacbeth_Mac"
"16618","Mac","2","2","#Macbeth_Mac"
"16619","Mac","2","2","#LadyMacbeth_Mac"
"16620","Mac","2","2","#Macbeth_Mac"
"16621","Mac","2","2","#LadyMacbeth_Mac"
"16622","Mac","2","2","#Macbeth_Mac"
"16623","Mac","2","2","#LadyMacbeth_Mac"
"16624","Mac","2","2","#Macbeth_Mac"
"16625","Mac","2","2","#LadyMacbeth_Mac"
"16626","Mac","2","2","#Macbeth_Mac"
"16627","Mac","2","2","#LadyMacbeth_Mac"
"16628","Mac","2","2","#Macbeth_Mac"
"16629","Mac","2","2","#LadyMacbeth_Mac"
"16630","Mac","2","2","#Macbeth_Mac"
"16631","Mac","2","2","#LadyMacbeth_Mac"
"16632","Mac","2","2","#Macbeth_Mac"
"16633","Mac","2","2","#LadyMacbeth_Mac"
"16634","Mac","2","2","#Macbeth_Mac"
"16635","Mac","2","2","#LadyMacbeth_Mac"
"16636","Mac","2","2","#Macbeth_Mac"
"16637","Mac","2","2","#LadyMacbeth_Mac"
"16638","Mac","2","2","#Macbeth_Mac"
"16639","Mac","2","3","#Porter_Mac"
"16640","Mac","2","3","#Macduff_Mac"
"16641","Mac","2","3","#Porter_Mac"
"16642","Mac","2","3","#Macduff_Mac"
"16643","Mac","2","3","#Porter_Mac"
"16644","Mac","2","3","#Macduff_Mac"
"16645","Mac","2","3","#Porter_Mac"
"16646","Mac","2","3","#Macduff_Mac"
"16647","Mac","2","3","#Lennox_Mac"
"16648","Mac","2","3","#Macbeth_Mac"
"16649","Mac","2","3","#Macduff_Mac"
"16650","Mac","2","3","#Macbeth_Mac"
"16651","Mac","2","3","#Macduff_Mac"
"16652","Mac","2","3","#Macbeth_Mac"
"16653","Mac","2","3","#Macduff_Mac"
"16654","Mac","2","3","#Macbeth_Mac"
"16655","Mac","2","3","#Macduff_Mac"
"16656","Mac","2","3","#Lennox_Mac"
"16657","Mac","2","3","#Macbeth_Mac"
"16658","Mac","2","3","#Lennox_Mac"
"16659","Mac","2","3","#Macbeth_Mac"
"16660","Mac","2","3","#Lennox_Mac"
"16661","Mac","2","3","#Macduff_Mac"
"16662","Mac","2","3","#Macbeth_Mac #Lennox_Mac"
"16663","Mac","2","3","#Macduff_Mac"
"16664","Mac","2","3","#Macbeth_Mac"
"16665","Mac","2","3","#Lennox_Mac"
"16666","Mac","2","3","#Macduff_Mac"
"16667","Mac","2","3","#LadyMacbeth_Mac"
"16668","Mac","2","3","#Macduff_Mac"
"16669","Mac","2","3","#LadyMacbeth_Mac"
"16670","Mac","2","3","#Banquo_Mac"
"16671","Mac","2","3","#Macbeth_Mac"
"16672","Mac","2","3","#Donalbain_Mac"
"16673","Mac","2","3","#Macbeth_Mac"
"16674","Mac","2","3","#Macduff_Mac"
"16675","Mac","2","3","#Malcolm_Mac"
"16676","Mac","2","3","#Lennox_Mac"
"16677","Mac","2","3","#Macbeth_Mac"
"16678","Mac","2","3","#Macduff_Mac"
"16679","Mac","2","3","#Macbeth_Mac"
"16680","Mac","2","3","#LadyMacbeth_Mac"
"16681","Mac","2","3","#Macduff_Mac"
"16682","Mac","SD 2","3","#Malcolm_Mac"
"16683","Mac","SD 2","3","#Donalbain_Mac"
"16684","Mac","SD 2","3","#Malcolm_Mac"
"16685","Mac","2","3","#Banquo_Mac"
"16686","Mac","2","3","#Macduff_Mac"
