"","Play.ID","Character.ID","Name","Gender","Age","Status","Married.in.Beginning","Married.at.End","Married.to","Sibling.to","Servant.to","Offspring.of.Father","Offspring.of.Mother","Dies","Death.Act.Number","Killed.by"
"1280","MND","#FAIRIES.TITANIA.0.1_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","MND","#FAIRIES.TITANIA.0.2_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","MND","#FAIRIES.TITANIA.1_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","MND","#FAIRIES.TITANIA.Cobweb_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","MND","#FAIRIES.TITANIA.Mote_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","MND","#FAIRIES.TITANIA.Mustardseed_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","MND","#FAIRIES.TITANIA.Peaseblossom_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","MND","#FAIRIES.TITANIA.Peaseblossom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","MND","#Quince_MND #Bottom_MND #Flute_MND #Snout_MND #Snug_MND #Starveling_MND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","MV","#Messenger_MV",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","MV","#MUSICIANS_MV",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","MV","#SERVANTS.1_MV",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","MV","#SERVANTS.2_MV",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","MV","#Shylock_MV","Shylock","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","Oth","#Bianca_Oth","Bianca","F","Young Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","Oth","#Cassio_Oth #Gratiano_Oth #Montano_Oth #Bianca_Oth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","Oth","#Duke_Oth #SENATORS_Oth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","Oth","#GENTLEMEN_Oth","Gentlemen","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","Oth","#GENTLEMEN.0.1_Oth","Gentlemen","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","Oth","#Herald_Oth","Herald","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","Oth","#MESSENGERS.X.1_Oth","Messengers","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","Oth","#MESSENGERS.X.2_Oth","Messengers","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","Oth","#OFFICERS_Oth","Officers","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","Oth","#OFFICERS.0.1_Oth","Officers","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","Oth","#Sailor_Oth","Sailor","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","Per","#Cleon_Per #Dionyza_Per #CITIZENS.TARSUS_Per",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","Per","#Daughter_Per",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","Per","#Diana_Per",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","Per","#FISHERMEN.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","Per","#FISHERMEN.2_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","Per","#FISHERMEN.3_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","Per","#GENTLEMEN.EPHESUS.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","Per","#GENTLEMEN.EPHESUS.2_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","Per","#GENTLEMEN.MYTILENE.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","Per","#GENTLEMEN.MYTILENE.2_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","Per","#GENTLEMEN.TYRE.0.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","Per","#Gower_Per",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","Per","#KNIGHTS_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","Per","#KNIGHTS.0.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","Per","#KNIGHTS.0.2_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","Per","#KNIGHTS.0.3_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","Per","#LORDS.MYTILENE.0.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","Per","#LORDS.PENTAPOLIS.0.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","Per","#LORDS.PENTAPOLIS.0.2_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","Per","#LORDS.PENTAPOLIS.0.3_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","Per","#LORDS.TARSUS.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","Per","#LORDS.TYRE_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","Per","#LORDS.TYRE.0.1_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","Per","#LORDS.TYRE.0.2_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","Per","#LORDS.TYRE.0.3_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","Per","#LORDS.TYRE.Escanes_Per",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","Per","#Marshal_Per",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","Per","#MESSENGERS.ANTIOCH.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","Per","#Pericles_Per #Thaisa_Per",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","Per","#PIRATES.0.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","Per","#PIRATES.0.2_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","Per","#PIRATES.0.3_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","Per","#SAILORS.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","Per","#SAILORS.2_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","Per","#SAILORS.MYTILENE.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","Per","#SAILORS.TYRE.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","Per","#SERVANTS.CERIMON.0.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","Per","#SUPPLIANTS.1_Per",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","R2","#Bushy_R2 #Bagot_R2 #Green_R2 #Aumerle_R2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","R2","#Jailer_R2",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","R3","#BISHOPS_R3 #MayorOfLondon_R3 #CITIZENS_R3 #Catesby_R3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","R3","#ClarencesBoy_R3 #ClarencesDaughter_R3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","R3","#EdwardV_R3 #York_R3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","R3","#MURDERERS.1_R3 #MURDERERS.2_R3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","R3","#Rivers_3H6 #Grey_R3 #Vaughan_R3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","Rom","#Apothecary_Rom",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","Rom","#Chorus_Rom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","Rom","#CITIZENS_Rom",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","Rom","#CITIZENS.0.1_Rom",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","Rom","#FriarJohn_Rom","Friar John","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","Rom","#FriarLawrence_Rom","Friar Lawrence","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","Rom","#MUSICIANS.0.1_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","Rom","#MUSICIANS.0.2_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","Rom","#MUSICIANS.0.3_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","Rom","#Petruchio_Rom","Petruchio","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","Rom","#SERVANTS.CAPULET.0_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","Rom","#SERVANTS.CAPULET.0.1_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","Rom","#SERVANTS.CAPULET.0.2_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","Rom","#SERVANTS.CAPULET.0.3_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","Rom","#SERVANTS.CAPULET.Gregory_Rom","Gregory","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","Rom","#SERVANTS.CAPULET.Sampson_Rom","Sampson","M","Adult","Servant",NA,NA,NA,NA,"#Capulet_Rom",NA,NA,NA,NA,NA
"1366","Rom","#SERVANTS.CAPULET.X.1_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","Rom","#SERVANTS.CAPULET.X.2_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","Rom","#SERVANTS.PARIS.1_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","Rom","#WATCHMEN.0.1_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","Rom","#WATCHMEN.0.2_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","Rom","#WATCHMEN.0.3_Rom",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","Shr","#Gremio_Shr #Tranio_Shr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","Shr","#Grumio_Shr #Biondello_Shr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","Shr","#Lord_Shr #SERVANTS.LORD_Shr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","Shr","#Merchant_Shr",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","Shr","#Messenger_Shr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","Shr","#Page_Shr",NA,"M","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","Shr","#PLAYERS_Shr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","Shr","#SERVANTS.BAPTISTA.1_Shr",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","Shr","#SERVANTS.PETRUCHIO.Nathaniel_Shr #SERVANTS.PETRUCHIO.Phillip_Shr #SERVANTS.PETRUCHIO.Joseph_Shr #SERVANTS.PETRUCHIO.Nicholas_Shr #SERVANTS.PETRUCHIO.Peter_Shr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","TGV","#OUTLAWS.1_TGV",NA,"M","Adult","Servant",NA,NA,NA,NA,"#Valentine_TGV",NA,NA,NA,NA,NA
"1382","TGV","#OUTLAWS.1_TGV #OUTLAWS.2_TGV #OUTLAWS.3_TGV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","TGV","#OUTLAWS.2_TGV",NA,"M","Adult","Servant",NA,NA,NA,NA,"#Valentine_TGV",NA,NA,NA,NA,NA
"1384","TGV","#OUTLAWS.3_TGV",NA,"M","Adult","Servant",NA,NA,NA,NA,"#Valentine_TGV",NA,NA,NA,NA,NA
"1385","Tim","#ATTENDANTS.TIMON.0.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","Tim","#BANDITS.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","Tim","#BANDITS.1_Tim #BANDITS.2_Tim #BANDITS.3_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","Tim","#BANDITS.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","Tim","#BANDITS.2_Tim #BANDITS.3_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","Tim","#BANDITS.3_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","Tim","#Cupid_Tim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","Tim","#Fool_Tim","Fool","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","Tim","#FRIENDS.0_Tim",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","Tim","#FRIENDS.0.1_Tim",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","Tim","#FRIENDS.0.1_Tim #FRIENDS.0.2_Tim",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","Tim","#FRIENDS.0.2_Tim",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397","Tim","#FRIENDS.0.3_Tim",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","Tim","#FRIENDS.0.4_Tim",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","Tim","#LADIES_Tim",NA,"F","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","Tim","#LADIES.0.1_Tim",NA,"F","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","Tim","#LORDS_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","Tim","#LORDS.0.2_Tim #LORDS.0.3_Tim #FRIENDS.Lucius_Tim #Alcibiades_Tim #FRIENDS.Ventidius_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403","Tim","#LORDS.0.3_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","Tim","#Merchant_Tim",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","Tim","#MESSENGERS.X.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","Tim","#MESSENGERS.X.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","Tim","#MESSENGERS.X.3_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408","Tim","#OldMan_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","Tim","#Phrynia_Tim #Timandra_Tim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","Tim","#Poet_Tim #Painter_Tim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","Tim","#SENATORS.0.1_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","Tim","#SENATORS.0.2_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","Tim","#SENATORS.0.3_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","Tim","#SENATORS.1_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","Tim","#SENATORS.1_Tim #SENATORS.2_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","Tim","#SENATORS.2_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","Tim","#SENATORS.3_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","Tim","#SENATORS.4_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","Tim","#SENATORS.X_Tim",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","Tim","#SERVANTS.Caphis_Tim #SERVANTS.VARRO.1_Tim #SERVANTS.ISIDORE.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","Tim","#SERVANTS.LUCIUS.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","Tim","#SERVANTS.LUCULLUS.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","Tim","#SERVANTS.TIMON.0.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","Tim","#SERVANTS.TIMON.0.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","Tim","#SERVANTS.TIMON.0.3_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","Tim","#SERVANTS.TIMON.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","Tim","#SERVANTS.TIMON.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","Tim","#SERVANTS.TIMON.3_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","Tim","#SERVANTS.TIMON.Flaminius_Tim #SERVANTS.TIMON.Servilius_Tim #SERVANTS.TIMON.X.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","Tim","#SERVANTS.TIMON.X.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","Tim","#SERVANTS.TIMON.X.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","Tim","#SERVANTS.VARRO.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","Tim","#SOLDIERS.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","Tim","#STRANGERS.1_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","Tim","#STRANGERS.2_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","Tim","#STRANGERS.3_Tim",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437","Tit","#Bassianus_Tit","Bassianus","M","Adult","Nobility",NA,NA,NA,"#Saturninus_Tit",NA,NA,NA,"Y",2,NA
"1438","Tit","#Captain_Tit","Captain","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","Tit","#CountryFellow_Tit","Country Fellow","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","Tit","#GOTHS_Tit",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","Tit","#GOTHS.0_Tit",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","Tit","#GOTHS.0.1_Tit",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","Tit","#GOTHS.0.2_Tit",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","Tit","#Lucius_Tit","Lucius","M","Adult","Nobility",NA,NA,NA,NA,NA,"#Titus_Tit",NA,NA,NA,NA
"1445","Tit","#Marcus_Tit #Lucius_Tit #Martius_Tit #Quintus_Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","Tit","#Publius_Tit","Publius","M","Young Adult","Nobility",NA,NA,NA,NA,NA,"#Marcus_Tit",NA,NA,NA,NA
"1447","Tit","#TRIBUNES_Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","Tit","#TRIBUNES_Tit #ATTENDANTS_Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","Tit","#TRIBUNES.0.1_Tit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","Tit","#YoungLucius_Tit","Young Lucius","M","Young Adult","Nobility",NA,NA,NA,NA,NA,"#Lucius_Tit",NA,NA,NA,NA
"1451","Tmp","#Ferdinand_Tmp #Miranda_Tmp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","Tmp","#SAILORS_Tmp",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","Tmp","<NA>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","TN","#ATTENDANTS.OLIVIA.1_TN",NA,"F","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","TN","#OFFICERS.1_TN",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","TN","#OFFICERS.2_TN",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","Tro","#Aeneas_Tro #Paris_Tro #Antenor_Tro #Deiphobus_Tro #SOLDIERS.TROJAN_Tro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","Tro","#Ajax_Tro #Achilles_Tro #Patroclus_Tro #Agamemnon_Tro #Menelaus_Tro #Ulysses_Tro #Nestor_Tro #ATTENDANTS.GREEK_Tro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459","Tro","#Bastard_Tro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","Tro","#Boy_Tro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","Tro","#MYRMIDONS.0.1_Tro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","Tro","#Prologue_Tro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","Tro","#SERVANTS.DIOMEDES.1_Tro",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464","Tro","#SERVANTS.PARIS.1_Tro",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","Tro","#SERVANTS.TROILUS.1_Tro",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466","Tro","#SOLDIERS_Tro",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","Wiv","#John_Wiv","John","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","Wiv","#MasterPage_Wiv #DoctorCaius_Wiv #HughEvans_Wiv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","Wiv","#MasterPage_Wiv #Shallow_2H4 #Slender_Wiv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","Wiv","#MistressFord_Wiv #MistressPage_Wiv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","Wiv","#MistressQuickly_1H4 #Pistol_2H4 #HughEvans_Wiv #BOYS_Wiv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","Wiv","#Robert_Wiv","Robert","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
