"","PLAY","ACT","SCENE","SPEAKER"
"786","TGV",2,1,"Speed."
"787","TGV",2,1,"Valen."
"788","TGV",2,1,"Sp."
"789","TGV",2,1,"Ʋal."
"790","TGV",2,1,"Speed."
"791","TGV",2,1,"Val."
"792","TGV",2,1,"Speed."
"793","TGV",2,1,"Val."
"794","TGV",2,1,"Speed."
"795","TGV",2,1,"Val."
"796","TGV",2,1,"Speed."
"797","TGV",2,1,"Val."
"798","TGV",2,1,"Speed."
"799","TGV",2,1,"Val."
"800","TGV",2,1,"Speed."
"801","TGV",2,1,"Val."
"802","TGV",2,1,"Speed."
"803","TGV",2,1,"Val."
"804","TGV",2,1,"Speed."
"805","TGV",2,1,"Val."
"806","TGV",2,1,"Speed."
"807","TGV",2,1,"Val."
"808","TGV",2,1,"Speed."
"809","TGV",2,1,"Val."
"810","TGV",2,1,"Speed."
"811","TGV",2,1,"Val."
"812","TGV",2,1,"Speed."
"813","TGV",2,1,"Ʋal."
"814","TGV",2,1,"Speed."
"815","TGV",2,1,"Val."
"816","TGV",2,1,"Speed."
"817","TGV",2,1,"Val."
"818","TGV",2,1,"Speed."
"819","TGV",2,1,"Val."
"820","TGV",2,1,"Speed."
"821","TGV",2,1,"Ʋal."
"822","TGV",2,1,"Speed."
"823","TGV",2,1,"Val."
"824","TGV",2,1,"Speed."
"825","TGV",2,1,"Ʋal."
"826","TGV",2,1,"Speed."
"827","TGV",2,1,"Val."
"828","TGV",2,1,"Speed."
"829","TGV",2,1,"Val."
"830","TGV",2,1,"Speed."
"831","TGV",2,1,"Val."
"832","TGV",2,1,"Speed."
"833","TGV",2,1,"Val."
"834","TGV",2,1,"Speed."
"835","TGV",2,1,"Ʋal."
"836","TGV",2,1,"Speed."
"837","TGV",2,1,"Val."
"838","TGV",2,1,"Speed."
"839","TGV",2,1,"Val."
"840","TGV",2,1,"Speed."
"841","TGV",2,1,"Sil."
"842","TGV",2,1,"Speed."
"843","TGV",2,1,"Val."
"844","TGV",2,1,"Sil."
"845","TGV",2,1,"Val."
"846","TGV",2,1,"Sil."
"847","TGV",2,1,"Val."
"848","TGV",2,1,"Sil."
"849","TGV",2,1,"Speed."
"850","TGV",2,1,"Val."
"851","TGV",2,1,"Sil."
"852","TGV",2,1,"Val."
"853","TGV",2,1,"Silu."
"854","TGV",2,1,"Val."
"855","TGV",2,1,"Sil."
"856","TGV",2,1,"Val."
"857","TGV",2,1,"Sil."
"858","TGV",2,1,"Speed."
"859","TGV",2,1,"Val."
"860","TGV",2,1,"Speed."
"861","TGV",2,1,"Val."
"862","TGV",2,1,"Speed."
"863","TGV",2,1,"Ʋal."
"864","TGV",2,1,"Speed."
"865","TGV",2,1,"Val."
"866","TGV",2,1,"Speed."
"867","TGV",2,1,"Ʋal."
"868","TGV",2,1,"Speed."
"869","TGV",2,1,"Val."
"870","TGV",2,1,"Speed."
"871","TGV",2,1,"Ʋal."
"872","TGV",2,1,"Speed."
"873","TGV",2,1,"Val."
"874","TGV",2,1,"Speed."
"875","TGV",2,1,"Val."
"876","TGV",2,1,"Speed."
"877","TGV",2,1,"Ʋal."
"878","TGV",2,1,"Speed."
"879","TGV",2,2,"Pro."
"880","TGV",2,2,"Iul."
"881","TGV",2,2,"Pro."
"882","TGV",2,2,"Iul."
"883","TGV",2,2,"Pro."
"884","TGV",2,2,"Iul."
"885","TGV",2,2,"Pro."
"886","TGV",2,2,"Panth."
"887","TGV",2,2,"Pro."
"888","TGV",2,3,"Launce."
"889","TGV",2,3,"Panth."
"890","TGV",2,3,"Laun."
"891","TGV",2,3,"Panth."
"892","TGV",2,3,"Lau."
"893","TGV",2,3,"Pant."
"894","TGV",2,3,"Laun."
"895","TGV",2,3,"Panth."
"896","TGV",2,3,"Laun."
"897","TGV",2,3,"Panth."
"898","TGV",2,3,"Laun."
"899","TGV",2,3,"Panth."
"900","TGV",2,3,"Lau."
"901","TGV",2,3,"Pant."
"902","TGV",2,3,"Laun."
"903","TGV",2,4,"Sil."
"904","TGV",2,4,"Val."
"905","TGV",2,4,"Spee."
"906","TGV",2,4,"Val."
"907","TGV",2,4,"Spee."
"908","TGV",2,4,"Val."
"909","TGV",2,4,"Spee."
"910","TGV",2,4,"Sil."
"911","TGV",2,4,"Val."
"912","TGV",2,4,"Thu."
"913","TGV",2,4,"Val."
"914","TGV",2,4,"Thu."
"915","TGV",2,4,"Val."
"916","TGV",2,4,"Thu."
"917","TGV",2,4,"Val."
"918","TGV",2,4,"Thu."
"919","TGV",2,4,"Val."
"920","TGV",2,4,"Thu."
"921","TGV",2,4,"Ʋal."
"922","TGV",2,4,"Thu."
"923","TGV",2,4,"Val."
"924","TGV",2,4,"Thu."
"925","TGV",2,4,"Sil."
"926","TGV",2,4,"Val."
"927","TGV",2,4,"Thu."
"928","TGV",2,4,"Val."
"929","TGV",2,4,"Thu."
"930","TGV",2,4,"Val."
"931","TGV",2,4,"Sil."
"932","TGV",2,4,"Val."
"933","TGV",2,4,"Sil."
"934","TGV",2,4,"Val."
"935","TGV",2,4,"Thu."
"936","TGV",2,4,"Val."
"937","TGV",2,4,"Sil."
"938","TGV",2,4,"Duk."
"939","TGV",2,4,"Val."
"940","TGV",2,4,"Duk."
"941","TGV",2,4,"Val."
"942","TGV",2,4,"Duk."
"943","TGV",2,4,"Ʋal."
"944","TGV",2,4,"Duk."
"945","TGV",2,4,"Ʋal."
"946","TGV",2,4,"Duk."
"947","TGV",2,4,"Ʋal."
"948","TGV",2,4,"Duk."
"949","TGV",2,4,"Val."
"950","TGV",2,4,"Sil."
"951","TGV",2,4,"Val."
"952","TGV",2,4,"Sil."
"953","TGV",2,4,"Ʋal."
"954","TGV",2,4,"Thur."
"955","TGV",2,4,"Val."
"956","TGV",2,4,"Sil."
"957","TGV",2,4,"Val."
"958","TGV",2,4,"Sil."
"959","TGV",2,4,"Ʋal."
"960","TGV",2,4,"Sil."
"961","TGV",2,4,"Pro."
"962","TGV",2,4,"Val."
"963","TGV",2,4,"Pro."
"964","TGV",2,4,"Sil."
"965","TGV",2,4,"Pro."
"966","TGV",2,4,"Sil."
"967","TGV",2,4,"Pro."
"968","TGV",2,4,"Thur."
"969","TGV",2,4,"Sil."
"970","TGV",2,4,"Pro."
"971","TGV",2,4,"Val."
"972","TGV",2,4,"Pro."
"973","TGV",2,4,"Val."
"974","TGV",2,4,"Pro."
"975","TGV",2,4,"Val."
"976","TGV",2,4,"Pro."
"977","TGV",2,4,"Val."
"978","TGV",2,4,"Pro."
"979","TGV",2,4,"Val."
"980","TGV",2,4,"Pro."
"981","TGV",2,4,"Val."
"982","TGV",2,4,"Pro."
"983","TGV",2,4,"Ʋal."
"984","TGV",2,4,"Pro."
"985","TGV",2,4,"Val."
"986","TGV",2,4,"Pro."
"987","TGV",2,4,"Val."
"988","TGV",2,4,"Pro."
"989","TGV",2,4,"Val."
"990","TGV",2,4,"Pro."
"991","TGV",2,4,"Val."
"992","TGV",2,4,"Pro."
"993","TGV",2,4,"Val."
"994","TGV",2,4,"Pro."
"995","TGV",2,4,"Val."
"996","TGV",2,4,"Pro."
"997","TGV",2,4,"Val."
"998","TGV",2,4,"Pro."
"999","TGV",2,5,"Speed."
"1000","TGV",2,5,"Laun."
"1001","TGV",2,5,"Speed."
"1002","TGV",2,5,"Lau."
"1003","TGV",2,5,"Spee."
"1004","TGV",2,5,"Lau."
"1005","TGV",2,5,"Spee."
"1006","TGV",2,5,"Lau."
"1007","TGV",2,5,"Spee."
"1008","TGV",2,5,"Lau."
"1009","TGV",2,5,"Spee."
"1010","TGV",2,5,"Lau."
"1011","TGV",2,5,"Spee."
"1012","TGV",2,5,"Lau."
"1013","TGV",2,5,"Spee."
"1014","TGV",2,5,"Lau."
"1015","TGV",2,5,"Spee."
"1016","TGV",2,5,"Lau."
"1017","TGV",2,5,"Spee."
"1018","TGV",2,5,"Lau."
"1019","TGV",2,5,"Spee."
"1020","TGV",2,5,"Lau."
"1021","TGV",2,5,"Spee."
"1022","TGV",2,5,"Lau."
"1023","TGV",2,5,"Spee."
"1024","TGV",2,5,"Lau."
"1025","TGV",2,5,"Spee."
"1026","TGV",2,5,"Lau."
"1027","TGV",2,5,"Spee."
"1028","TGV",2,5,"Lau."
"1029","TGV",2,5,"Spee."
"1030","TGV",2,5,"Lau."
"1031","TGV",2,5,"Spee."
"1032","TGV",2,6,"Pro."
"1033","TGV",2,7,"Iul."
"1034","TGV",2,7,"Luc."
"1035","TGV",2,7,"Iul."
"1036","TGV",2,7,"Luc."
"1037","TGV",2,7,"Iul."
"1038","TGV",2,7,"Luc."
"1039","TGV",2,7,"Iul."
"1040","TGV",2,7,"Luc."
"1041","TGV",2,7,"Iul."
"1042","TGV",2,7,"Luc."
"1043","TGV",2,7,"Iul."
"1044","TGV",2,7,"Luc."
"1045","TGV",2,7,"Iul."
"1046","TGV",2,7,"Luc."
"1047","TGV",2,7,"Iul."
"1048","TGV",2,7,"Luc."
"1049","TGV",2,7,"Iul."
"1050","TGV",2,7,"Luc."
"1051","TGV",2,7,"Iul."
"1052","TGV",2,7,"Luc."
"1053","TGV",2,7,"Iul."
"1054","TGV",2,7,"Luc."
"1055","TGV",2,7,"Iul."
"1056","TGV",2,7,"Luc."
"1057","TGV",2,7,"Iul."
"1058","TGV",3,1,"Duke."
"1059","TGV",3,1,"Pro."
"1060","TGV",3,1,"Duke."
"1061","TGV",3,1,"Pro."
"1062","TGV",3,1,"Duke."
"1063","TGV",3,1,"Pro."
"1064","TGV",3,1,"Duk."
"1065","TGV",3,1,"Val."
"1066","TGV",3,1,"Duk."
"1067","TGV",3,1,"Val."
"1068","TGV",3,1,"Duk."
"1069","TGV",3,1,"Val."
"1070","TGV",3,1,"Duk."
"1071","TGV",3,1,"Val."
"1072","TGV",3,1,"Duk."
"1073","TGV",3,1,"Val."
"1074","TGV",3,1,"Duk."
"1075","TGV",3,1,"Val."
"1076","TGV",3,1,"Duk."
"1077","TGV",3,1,"Val."
"1078","TGV",3,1,"Duk."
"1079","TGV",3,1,"Ʋal."
"1080","TGV",3,1,"Duk."
"1081","TGV",3,1,"Ʋal."
"1082","TGV",3,1,"Duk."
"1083","TGV",3,1,"Val."
"1084","TGV",3,1,"Duk."
"1085","TGV",3,1,"Val."
"1086","TGV",3,1,"Duk"
"1087","TGV",3,1,"Val."
"1088","TGV",3,1,"Duk."
"1089","TGV",3,1,"Ʋal."
"1090","TGV",3,1,"Duk."
"1091","TGV",3,1,"Val."
"1092","TGV",3,1,"Duk."
"1093","TGV",3,1,"Val."
"1094","TGV",3,1,"Pro."
"1095","TGV",3,1,"Lau."
"1096","TGV",3,1,"Pro."
"1097","TGV",3,1,"Lau."
"1098","TGV",3,1,"Pro."
"1099","TGV",3,1,"Val."
"1100","TGV",3,1,"Pro."
"1101","TGV",3,1,"Val."
"1102","TGV",3,1,"Pro."
"1103","TGV",3,1,"Ʋal."
"1104","TGV",3,1,"Lau."
"1105","TGV",3,1,"Pro."
"1106","TGV",3,1,"Lau."
"1107","TGV",3,1,"Pro."
"1108","TGV",3,1,"Lau."
"1109","TGV",3,1,"Pro."
"1110","TGV",3,1,"Val."
"1111","TGV",3,1,"Pro."
"1112","TGV",3,1,"Val."
"1113","TGV",3,1,"Pro."
"1114","TGV",3,1,"Val."
"1115","TGV",3,1,"Pro."
"1116","TGV",3,1,"Val."
"1117","TGV",3,1,"Lau."
"1118","TGV",3,1,"Pro."
"1119","TGV",3,1,"Val."
"1120","TGV",3,1,"Pro."
"1121","TGV",3,1,"Val."
"1122","TGV",3,1,"Pro."
"1123","TGV",3,1,"Val."
"1124","TGV",3,1,"Pro."
"1125","TGV",3,1,"Val"
"1126","TGV",3,1,"Launce."
"1127","TGV",3,1,"Speed."
"1128","TGV",3,1,"La."
"1129","TGV",3,1,"Sp."
"1130","TGV",3,1,"La."
"1131","TGV",3,1,"Sp."
"1132","TGV",3,1,"La."
"1133","TGV",3,1,"Sp."
"1134","TGV",3,1,"La."
"1135","TGV",3,1,"Sp."
"1136","TGV",3,1,"La."
"1137","TGV",3,1,"Sp."
"1138","TGV",3,1,"La."
"1139","TGV",3,1,"Sp."
"1140","TGV",3,1,"La."
"1141","TGV",3,1,"Sp."
"1142","TGV",3,1,"La."
"1143","TGV",3,1,"Sp."
"1144","TGV",3,1,"La."
"1145","TGV",3,1,"Sp."
"1146","TGV",3,1,"La."
"1147","TGV",3,1,"Sp."
"1148","TGV",3,1,"La."
"1149","TGV",3,1,"Sp."
"1150","TGV",3,1,"La."
"1151","TGV",3,1,"Sp."
"1152","TGV",3,1,"La."
"1153","TGV",3,1,"Sp."
"1154","TGV",3,1,"La."
"1155","TGV",3,1,"Sp."
"1156","TGV",3,1,"La."
"1157","TGV",3,1,"Sp."
"1158","TGV",3,1,"La."
"1159","TGV",3,1,"Sp."
"1160","TGV",3,1,"La."
"1161","TGV",3,1,"Sp."
"1162","TGV",3,1,"La."
"1163","TGV",3,1,"Sp."
"1164","TGV",3,1,"La."
"1165","TGV",3,1,"Sp."
"1166","TGV",3,1,"La."
"1167","TGV",3,1,"Sp."
"1168","TGV",3,1,"La."
"1169","TGV",3,1,"Sp."
"1170","TGV",3,1,"La."
"1171","TGV",3,1,"Sp."
"1172","TGV",3,1,"La."
"1173","TGV",3,1,"Sp."
"1174","TGV",3,1,"La."
"1175","TGV",3,1,"Sp."
"1176","TGV",3,1,"La."
"1177","TGV",3,1,"Sp."
"1178","TGV",3,1,"La."
"1179","TGV",3,1,"Sp."
"1180","TGV",3,1,"La."
"1181","TGV",3,1,"Sp."
"1182","TGV",3,1,"La."
"1183","TGV",3,1,"Sp."
"1184","TGV",3,1,"La."
"1185","TGV",3,1,"Sp."
"1186","TGV",3,1,"La."
"1187","TGV",3,1,"Sp."
"1188","TGV",3,1,"La."
"1189","TGV",3,1,"Sp."
"1190","TGV",3,1,"La."
"1191","TGV",3,2,"Du."
"1192","TGV",3,2,"Th."
"1193","TGV",3,2,"Du."
"1194","TGV",3,2,"Pro."
"1195","TGV",3,2,"Du."
"1196","TGV",3,2,"Pro."
"1197","TGV",3,2,"Du."
"1198","TGV",3,2,"Pro."
"1199","TGV",3,2,"Du."
"1200","TGV",3,2,"Pro."
"1201","TGV",3,2,"Du."
"1202","TGV",3,2,"Pro."
"1203","TGV",3,2,"Du."
"1204","TGV",3,2,"Pro."
"1205","TGV",3,2,"Du."
"1206","TGV",3,2,"Pro."
"1207","TGV",3,2,"Du."
"1208","TGV",3,2,"Pro."
"1209","TGV",3,2,"Du."
"1210","TGV",3,2,"Pro."
"1211","TGV",3,2,"Th."
"1212","TGV",3,2,"Du."
"1213","TGV",3,2,"Pro."
"1214","TGV",3,2,"Du."
"1215","TGV",3,2,"Pro."
"1216","TGV",3,2,"Du."
"1217","TGV",3,2,"Th."
"1218","TGV",3,2,"Du."
"1219","TGV",3,2,"Pro."
"1220","TGV",3,2,"Du."
"1221","TGV",4,1,"1. Out-l."
"1222","TGV",4,1,"2. Out."
"1223","TGV",4,1,"3. Out."
"1224","TGV",4,1,"Sp."
"1225","TGV",4,1,"Ʋal."
"1226","TGV",4,1,"1. Out."
"1227","TGV",4,1,"2. Out."
"1228","TGV",4,1,"3. Out."
"1229","TGV",4,1,"Val."
"1230","TGV",4,1,"2. Out."
"1231","TGV",4,1,"Val."
"1232","TGV",4,1,"1. Out."
"1233","TGV",4,1,"Ʋal."
"1234","TGV",4,1,"3. Out."
"1235","TGV",4,1,"Val."
"1236","TGV",4,1,"1. Out."
"1237","TGV",4,1,"Val."
"1238","TGV",4,1,"2. Out."
"1239","TGV",4,1,"Val."
"1240","TGV",4,1,"1. Out."
"1241","TGV",4,1,"Val."
"1242","TGV",4,1,"2. Out."
"1243","TGV",4,1,"Val."
"1244","TGV",4,1,"3. Out."
"1245","TGV",4,1,"1. Out."
"1246","TGV",4,1,"Sp."
"1247","TGV",4,1,"Val."
"1248","TGV",4,1,"2. Out."
"1249","TGV",4,1,"Val."
"1250","TGV",4,1,"3. Out."
"1251","TGV",4,1,"2. Out."
"1252","TGV",4,1,"1. Out."
"1253","TGV",4,1,"2. Out."
"1254","TGV",4,1,"3. Out."
"1255","TGV",4,1,"1. Out."
"1256","TGV",4,1,"2. Out."
"1257","TGV",4,1,"Val."
"1258","TGV",4,1,"3. Out."
"1259","TGV",4,2,"Pro."
"1260","TGV",4,2,"Th."
"1261","TGV",4,2,"Pro."
"1262","TGV",4,2,"Th."
"1263","TGV",4,2,"Pro."
"1264","TGV",4,2,"Th."
"1265","TGV",4,2,"Pro."
"1266","TGV",4,2,"Th."
"1267","TGV",4,2,"Ho."
"1268","TGV",4,2,"Iu."
"1269","TGV",4,2,"Ho."
"1270","TGV",4,2,"Iu."
"1271","TGV",4,2,"Ho."
"1272","TGV",4,2,"Iu."
"1273","TGV",4,2,"Ho."
"1274","TGV",4,2,"Iu."
"1275","TGV",4,2,"Ho."
"1276","TGV",4,2,NA
"1277","TGV",4,2,"Ho."
"1278","TGV",4,2,"Iu."
"1279","TGV",4,2,"Ho."
"1280","TGV",4,2,"Iu."
"1281","TGV",4,2,"Ho."
"1282","TGV",4,2,"Iu."
"1283","TGV",4,2,"Ho."
"1284","TGV",4,2,"Iu."
"1285","TGV",4,2,"Ho."
"1286","TGV",4,2,"Iu."
"1287","TGV",4,2,"Ho."
"1288","TGV",4,2,"Iu."
"1289","TGV",4,2,"Ho."
"1290","TGV",4,2,"Iu."
"1291","TGV",4,2,"Ho."
"1292","TGV",4,2,"Iu."
"1293","TGV",4,2,"Ho."
"1294","TGV",4,2,"Iu."
"1295","TGV",4,2,"Pro."
"1296","TGV",4,2,"Th."
"1297","TGV",4,2,"Pro."
"1298","TGV",4,2,"Th."
"1299","TGV",4,2,"Pro."
"1300","TGV",4,2,"Sil."
"1301","TGV",4,2,"Pro."
"1302","TGV",4,2,"Sil."
"1303","TGV",4,2,"Pro."
"1304","TGV",4,2,"Sil."
"1305","TGV",4,2,"Pro."
"1306","TGV",4,2,"Sil."
"1307","TGV",4,2,"Pro."
"1308","TGV",4,2,"Iu."
"1309","TGV",4,2,"Sil."
"1310","TGV",4,2,"Pro."
"1311","TGV",4,2,"Sil."
"1312","TGV",4,2,"Pro."
"1313","TGV",4,2,"Sil."
"1314","TGV",4,2,"Iul."
"1315","TGV",4,2,"Pro."
"1316","TGV",4,2,"Iul."
"1317","TGV",4,2,"Sil."
"1318","TGV",4,2,"Pro."
"1319","TGV",4,2,"Iul."
"1320","TGV",4,2,"Ho."
"1321","TGV",4,2,"Iul."
"1322","TGV",4,2,"Ho."
"1323","TGV",4,2,"Iul."
"1324","TGV",4,3,"Eg."
"1325","TGV",4,3,"Sil."
"1326","TGV",4,3,"Eg."
"1327","TGV",4,3,"Sil."
"1328","TGV",4,3,"Eg."
"1329","TGV",4,3,"Sil."
"1330","TGV",4,3,"Egl."
"1331","TGV",4,3,"Sil."
"1332","TGV",4,3,"Eg."
"1333","TGV",4,3,"Sil."
"1334","TGV",4,3,"Eg."
"1335","TGV",4,3,"Sil."
"1336","TGV",4,4,"Lau."
"1337","TGV",4,4,"Pro."
"1338","TGV",4,4,"Iu."
"1339","TGV",4,4,"Pro."
"1340","TGV",4,4,"La."
"1341","TGV",4,4,"Pro."
"1342","TGV",4,4,"La."
"1343","TGV",4,4,"Pro."
"1344","TGV",4,4,"La."
"1345","TGV",4,4,"Pro."
"1346","TGV",4,4,"La."
"1347","TGV",4,4,"Pro."
"1348","TGV",4,4,"Iul."
"1349","TGV",4,4,"Pro."
"1350","TGV",4,4,"Iul."
"1351","TGV",4,4,"Pro."
"1352","TGV",4,4,"Iul."
"1353","TGV",4,4,"Pro."
"1354","TGV",4,4,"Iul."
"1355","TGV",4,4,"Pro."
"1356","TGV",4,4,"Iul."
"1357","TGV",4,4,"Sil."
"1358","TGV",4,4,"Iul."
"1359","TGV",4,4,"Sil."
"1360","TGV",4,4,"Iul."
"1361","TGV",4,4,"Sil."
"1362","TGV",4,4,"Iul."
"1363","TGV",4,4,"Sil."
"1364","TGV",4,4,"Iul."
"1365","TGV",4,4,"Sil."
"1366","TGV",4,4,"Iul."
"1367","TGV",4,4,"Sil."
"1368","TGV",4,4,"Iul."
"1369","TGV",4,4,"Sil."
"1370","TGV",4,4,"Iul."
"1371","TGV",4,4,"Sil."
"1372","TGV",4,4,"Iul."
"1373","TGV",4,4,"Sil."
"1374","TGV",4,4,"Iul."
"1375","TGV",4,4,"Sil."
"1376","TGV",4,4,"Iul."
"1377","TGV",4,4,"Sil."
"1378","TGV",4,4,"Iul."
"1379","TGV",4,4,"Sil."
"1380","TGV",4,4,"Iul."
"1381","TGV",4,4,"Sil."
"1382","TGV",4,4,"Iul."
"1383","TGV",5,1,"Egl."
"1384","TGV",5,1,"Sil."
"1385","TGV",5,1,"Egl."
"1386","TGV",5,2,"Th."
"1387","TGV",5,2,"Pro."
"1388","TGV",5,2,"Thu."
"1389","TGV",5,2,"Pro."
"1390","TGV",5,2,"Thu."
"1391","TGV",5,2,"Pro."
"1392","TGV",5,2,"Thu."
"1393","TGV",5,2,"Pro."
"1394","TGV",5,2,"Thu."
"1395","TGV",5,2,"Pro."
"1396","TGV",5,2,"Thu."
"1397","TGV",5,2,"Thu."
"1398","TGV",5,2,"Pro."
"1399","TGV",5,2,"Thu."
"1400","TGV",5,2,"Iul."
"1401","TGV",5,2,"Thu."
"1402","TGV",5,2,"Pro."
"1403","TGV",5,2,"Iul."
"1404","TGV",5,2,"Thu."
"1405","TGV",5,2,"Pro."
"1406","TGV",5,2,"Iul."
"1407","TGV",5,2,"Thu."
"1408","TGV",5,2,"Pro."
"1409","TGV",5,2,"Thu."
"1410","TGV",5,2,"Iul."
"1411","TGV",5,2,"Pro."
"1412","TGV",5,2,"Iul."
"1413","TGV",5,2,"Du."
"1414","TGV",5,2,"Thu."
"1415","TGV",5,2,"Pro."
"1416","TGV",5,2,"Du."
"1417","TGV",5,2,"Pro."
"1418","TGV",5,2,"Du."
"1419","TGV",5,2,"Thu."
"1420","TGV",5,2,"Pro."
"1421","TGV",5,2,"Iul."
"1422","TGV",5,3,"1. Out."
"1423","TGV",5,3,"Sil."
"1424","TGV",5,3,"2 Out."
"1425","TGV",5,3,"1 Out."
"1426","TGV",5,3,"3 Out."
"1427","TGV",5,3,"1 Out."
"1428","TGV",5,3,"Sil."
"1429","TGV",5,4,"Val."
"1430","TGV",5,4,"Pro."
"1431","TGV",5,4,"Ʋal."
"1432","TGV",5,4,"Sil."
"1433","TGV",5,4,"Pro."
"1434","TGV",5,4,"Sil."
"1435","TGV",5,4,"Iul."
"1436","TGV",5,4,"Sil."
"1437","TGV",5,4,"Pro."
"1438","TGV",5,4,"Sil."
"1439","TGV",5,4,"Pro."
"1440","TGV",5,4,"Sil."
"1441","TGV",5,4,"Pro."
"1442","TGV",5,4,"Sil."
"1443","TGV",5,4,"Pro."
"1444","TGV",5,4,"Val."
"1445","TGV",5,4,"Pro."
"1446","TGV",5,4,"Val."
"1447","TGV",5,4,"Pro."
"1448","TGV",5,4,"Val."
"1449","TGV",5,4,"Iul."
"1450","TGV",5,4,"Pro."
"1451","TGV",5,4,"Val."
"1452","TGV",5,4,"Iul."
"1453","TGV",5,4,"Pro."
"1454","TGV",5,4,"Iul."
"1455","TGV",5,4,"Pro."
"1456","TGV",5,4,"Iul."
"1457","TGV",5,4,"Pro."
"1458","TGV",5,4,"Iul."
"1459","TGV",5,4,"Pro."
"1460","TGV",5,4,"Iul."
"1461","TGV",5,4,"Pro."
"1462","TGV",5,4,"Ʋal."
"1463","TGV",5,4,"Pro."
"1464","TGV",5,4,"Iul."
"1465","TGV",5,4,"Out-l."
"1466","TGV",5,4,"Val."
"1467","TGV",5,4,"Duke."
"1468","TGV",5,4,"Thu."
"1469","TGV",5,4,"Val."
"1470","TGV",5,4,"Thur."
"1471","TGV",5,4,"Duke."
"1472","TGV",5,4,"Ʋal."
"1473","TGV",5,4,"Duke."
"1474","TGV",5,4,"Val."
"1475","TGV",5,4,"Duke."
"1476","TGV",5,4,"Val."
"1477","TGV",5,4,"Duke."
"1478","TGV",5,4,"Val."
"1479","TGV",5,4,"Duke."
"1480","TGV",5,4,"Val."
"1481","Wiv",1,1,"Shallow."
"1482","Wiv",1,1,"Slen."
"1483","Wiv",1,1,"Shal."
"1484","Wiv",1,1,"Slen."
"1485","Wiv",1,1,"Shal."
"1486","Wiv",1,1,"Slen."
"1487","Wiv",1,1,"Shal."
"1488","Wiv",1,1,"Euans."
"1489","Wiv",1,1,"Shal."
"1490","Wiv",1,1,"Slen."
"1491","Wiv",1,1,"Shal."
"1492","Wiv",1,1,"Euans."
"1493","Wiv",1,1,"Shal."
"1494","Wiv",1,1,"Euan."
"1495","Wiv",1,1,"Shal."
"1496","Wiv",1,1,"Euan."
"1497","Wiv",1,1,"Shal."
"1498","Wiv",1,1,"Euans."
"1499","Wiv",1,1,"Slen."
"1500","Wiv",1,1,"Euans."
"1501","Wiv",1,1,"Slen."
"1502","Wiv",1,1,"Euan."
"1503","Wiv",1,1,"Slen."
"1504","Wiv",1,1,"Euan."
"1505","Wiv",1,1,"Shal."
"1506","Wiv",1,1,"Euan."
"1507","Wiv",1,1,"Mr. Page."
"1508","Wiv",1,1,"Euan."
"1509","Wiv",1,1,"M. Page."
"1510","Wiv",1,1,"Shal."
"1511","Wiv",1,1,"M. Page."
"1512","Wiv",1,1,"Shal."
"1513","Wiv",1,1,"M. Pa."
"1514","Wiv",1,1,"Slen."
"1515","Wiv",1,1,"M. Pa."
"1516","Wiv",1,1,"Slen."
"1517","Wiv",1,1,"Shal."
"1518","Wiv",1,1,"M. Pa."
"1519","Wiv",1,1,"Shal."
"1520","Wiv",1,1,"M. Pa."
"1521","Wiv",1,1,"Euan."
"1522","Wiv",1,1,"Shal."
"1523","Wiv",1,1,"M. Pa."
"1524","Wiv",1,1,"Shal."
"1525","Wiv",1,1,"Ma. Pa."
"1526","Wiv",1,1,"Fal."
"1527","Wiv",1,1,"Shal."
"1528","Wiv",1,1,"Fal."
"1529","Wiv",1,1,"Shal."
"1530","Wiv",1,1,"Fal."
"1531","Wiv",1,1,"Shal."
"1532","Wiv",1,1,"Fal."
"1533","Wiv",1,1,"Eu."
"1534","Wiv",1,1,"Fal."
"1535","Wiv",1,1,"Slen."
"1536","Wiv",1,1,"Bar."
"1537","Wiv",1,1,"Slen."
"1538","Wiv",1,1,"Pist."
"1539","Wiv",1,1,"Slen."
"1540","Wiv",1,1,"Nym."
"1541","Wiv",1,1,"Slen."
"1542","Wiv",1,1,"Eua."
"1543","Wiv",1,1,"Ma. Pa."
"1544","Wiv",1,1,"Euan."
"1545","Wiv",1,1,"Fal."
"1546","Wiv",1,1,"Pist."
"1547","Wiv",1,1,"Euan."
"1548","Wiv",1,1,"Fal."
"1549","Wiv",1,1,"Slen."
"1550","Wiv",1,1,"Fal."
"1551","Wiv",1,1,"Euan."
"1552","Wiv",1,1,"Pist."
"1553","Wiv",1,1,"Slen."
"1554","Wiv",1,1,"Nym."
"1555","Wiv",1,1,"Slen."
"1556","Wiv",1,1,"Fal."
"1557","Wiv",1,1,"Bar."
"1558","Wiv",1,1,"Eu."
"1559","Wiv",1,1,"Bar."
"1560","Wiv",1,1,"Slen."
"1561","Wiv",1,1,"Euan."
"1562","Wiv",1,1,"Fal."
"1563","Wiv",1,1,"Mr. Page."
"1564","Wiv",1,1,"Slen."
"1565","Wiv",1,1,"Mr. Page."
"1566","Wiv",1,1,"Fal."
"1567","Wiv",1,1,"Mr. Page."
"1568","Wiv",1,1,"Slen."
"1569","Wiv",1,1,"Sim."
"1570","Wiv",1,1,"Shal."
"1571","Wiv",1,1,"Slen."
"1572","Wiv",1,1,"Shal."
"1573","Wiv",1,1,"Slen."
